Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
2021-03-04,0.16173434257507324,0.1952960044145584,0.13684691488742828,0.18313127756118774,0.1843891143798828,0.17082977294921875,0.18516817688941956,0.21665598452091217,0.17946533858776093,0.1933334916830063,0.15669965744018555,0.1468760371208191,0.10652182251214981,0.1419133096933365,0.2325354516506195,0.162409707903862,0.17531056702136993,0.14515794813632965,0.13251695036888123,0.19066965579986572,0.16435277462005615,0.18571554124355316,0.19531287252902985,0.22298356890678406,0.17970240116119385,0.2324291616678238,0.18297193944454193,0.19257858395576477,0.17967455089092255,0.20788565278053284,0.19163484871387482,0.20697884261608124,0.21435992419719696,0.21328845620155334,0.20749987661838531,0.11298155039548874,0.23681539297103882,0.2443271279335022,0.16399678587913513,0.12021961063146591,0.17076227068901062,0.15296143293380737,0.1589214950799942
2021-03-05,0.16308899223804474,0.1996004432439804,0.1406518518924713,0.18823038041591644,0.18941561877727509,0.1717018038034439,0.18884630501270294,0.22256994247436523,0.18396960198879242,0.19881944358348846,0.1625736802816391,0.15272276103496552,0.11274521797895432,0.1478874534368515,0.23937369883060455,0.16854332387447357,0.18093252182006836,0.1513686627149582,0.13886550068855286,0.19557124376296997,0.16838338971138,0.19089849293231964,0.20065754652023315,0.22690504789352417,0.1856730431318283,0.23559477925300598,0.18864499032497406,0.19494837522506714,0.18223194777965546,0.21044188737869263,0.19519074261188507,0.2111852616071701,0.21744859218597412,0.21549272537231445,0.21251875162124634,0.11959373950958252,0.23999440670013428,0.24814461171627045,0.16775067150592804,0.1275651901960373,0.17650243639945984,0.155938982963562,0.16031548380851746
2021-03-06,0.16444341838359833,0.2039034366607666,0.14445461332798004,0.19333113729953766,0.19444717466831207,0.17257532477378845,0.19252435863018036,0.22848154604434967,0.18847350776195526,0.20430319011211395,0.16844554245471954,0.1585666537284851,0.11944454163312912,0.15385866165161133,0.24620874226093292,0.17468300461769104,0.18655197322368622,0.15757633745670319,0.145210862159729,0.20047098398208618,0.17241285741329193,0.1960793435573578,0.20600008964538574,0.2308277189731598,0.19164101779460907,0.23876024782657623,0.1943155974149704,0.1973186582326889,0.18478929996490479,0.21299682557582855,0.19874539971351624,0.21539054811000824,0.22053532302379608,0.2176969349384308,0.21753565967082977,0.12620186805725098,0.24317128956317902,0.25195997953414917,0.17150311172008514,0.13490669429302216,0.18223994970321655,0.15891586244106293,0.16171018779277802
2021-03-07,0.16579705476760864,0.20820075273513794,0.14824870228767395,0.1984049677848816,0.1994352638721466,0.17345459759235382,0.19619642198085785,0.23438385128974915,0.19296738505363464,0.20977821946144104,0.17430633306503296,0.16439947485923767,0.12648634612560272,0.15981826186180115,0.2530311644077301,0.18076632916927338,0.19216163456439972,0.16377204656600952,0.15154360234737396,0.2053634077310562,0.17643560469150543,0.201251819729805,0.2113342583179474,0.23473624885082245,0.1975984424352646,0.24192366003990173,0.1999765932559967,0.19969050586223602,0.1873464435338974,0.2155466079711914,0.2022951990365982,0.21959137916564941,0.22361449897289276,0.21990083158016205,0.22254477441310883,0.1327936202287674,0.2463398277759552,0.2557668387889862,0.17524990439414978,0.1422318071126938,0.1879667192697525,0.16189008951187134,0.16310766339302063
2021-03-08,0.16714957356452942,0.21249014139175415,0.15203069150447845,0.20343579351902008,0.20435239374637604,0.17434191703796387,0.199859157204628,0.24027316272258759,0.19744594395160675,0.21524108946323395,0.18015126883983612,0.17021682858467102,0.13375811278820038,0.16576166450977325,0.25983598828315735,0.18675798177719116,0.19775758683681488,0.16995103657245636,0.1578586995601654,0.21024565398693085,0.18044862151145935,0.20641262829303741,0.21665674448013306,0.23862199485301971,0.203541100025177,0.24508394300937653,0.20562411844730377,0.20206445455551147,0.18990325927734375,0.21808917820453644,0.2058381885290146,0.22378596663475037,0.2266830950975418,0.22210431098937988,0.22754304111003876,0.13936245441436768,0.2494966983795166,0.2595618963241577,0.17898885905742645,0.14953406155109406,0.19367846846580505,0.16486062109470367,0.16450901329517365
2021-03-09,0.1685008555650711,0.21677081286907196,0.15579935908317566,0.20841677486896515,0.20918665826320648,0.17523807287216187,0.20351122319698334,0.24614818394184113,0.2019069641828537,0.2206905484199524,0.18597854673862457,0.1760171502828598,0.14116963744163513,0.17168720066547394,0.2666214108467102,0.19264273345470428,0.20333845913410187,0.1761115938425064,0.16415438055992126,0.21511666476726532,0.18445073068141937,0.21156056225299835,0.22196635603904724,0.24248124659061432,0.20946753025054932,0.24824070930480957,0.21125683188438416,0.20444072782993317,0.19245974719524384,0.22062382102012634,0.20937368273735046,0.22797372937202454,0.22974003851413727,0.22430729866027832,0.23252935707569122,0.14590607583522797,0.2526407241821289,0.2633439004421234,0.1827191561460495,0.15681111812591553,0.19937364757061005,0.1678270548582077,0.1659146249294281
2021-03-10,0.1698509305715561,0.2210429161787033,0.15955498814582825,0.21334755420684814,0.21393708884716034,0.17614290118217468,0.2071525752544403,0.25200924277305603,0.20635049045085907,0.22612689435482025,0.1917884200811386,0.18180078268051147,0.14865219593048096,0.17759525775909424,0.2733878493309021,0.19841943681240082,0.20890456438064575,0.1822541356086731,0.17043106257915497,0.21997669339179993,0.18844208121299744,0.21669591963291168,0.22726334631443024,0.24631376564502716,0.215378075838089,0.2513939142227173,0.21687504649162292,0.20681923627853394,0.19501590728759766,0.22315068542957306,0.21290189027786255,0.23215477168560028,0.23278559744358063,0.22650982439517975,0.23750396072864532,0.15242506563663483,0.2557721436023712,0.2671131491661072,0.18644095957279205,0.16406357288360596,0.20505264401435852,0.17078949511051178,0.16732442378997803
2021-03-11,0.17119993269443512,0.22530725598335266,0.16329878568649292,0.21823188662528992,0.2186097800731659,0.17705553770065308,0.21078404784202576,0.2578575909137726,0.21077792346477509,0.2315513640642166,0.19758246839046478,0.18756930530071259,0.1561562567949295,0.18348747491836548,0.2801370918750763,0.20409594476222992,0.21445724368095398,0.18838033080101013,0.17669051885604858,0.22482672333717346,0.19242361187934875,0.22181984782218933,0.23254892230033875,0.25012150406837463,0.2212742120027542,0.25454390048980713,0.2224801629781723,0.20919978618621826,0.1975717842578888,0.22567051649093628,0.21642343699932098,0.23632976412773132,0.23582081496715546,0.22871193289756775,0.2424679696559906,0.1589217483997345,0.2588921785354614,0.2708708643913269,0.19015510380268097,0.17129375040531158,0.21071694791316986,0.17374832928180695,0.16873799264431
2021-03-12,0.17254799604415894,0.22956492006778717,0.16703248023986816,0.22307591140270233,0.22321483492851257,0.17797483503818512,0.21440695226192474,0.2636951506137848,0.21519142389297485,0.23696568608283997,0.20336294174194336,0.19332493841648102,0.16364850103855133,0.1893661767244339,0.28687167167663574,0.2096853256225586,0.21999849379062653,0.19449257850646973,0.18293526768684387,0.2296682447195053,0.19639667868614197,0.2269340604543686,0.23782473802566528,0.2539077401161194,0.2271580845117569,0.25769108533859253,0.2280740737915039,0.21158204972743988,0.20012739300727844,0.22818432748317719,0.21993933618068695,0.2404996156692505,0.23884721100330353,0.2309136837720871,0.24742291867733002,0.16539941728115082,0.26200246810913086,0.2746186852455139,0.1938626617193222,0.17850492894649506,0.21636873483657837,0.1767040491104126,0.17015479505062103
2021-03-13,0.17389528453350067,0.2338171899318695,0.17075799405574799,0.22788672149181366,0.2277640551328659,0.17889948189258575,0.21802282333374023,0.269523948431015,0.21959352493286133,0.24237178266048431,0.2091323733329773,0.19907011091709137,0.17110861837863922,0.19523388147354126,0.2935943603515625,0.21520283818244934,0.2255304455757141,0.2005935162305832,0.18916809558868408,0.23450282216072083,0.20036286115646362,0.23204034566879272,0.2430926263332367,0.25767624378204346,0.2330320030450821,0.2608359158039093,0.23365890979766846,0.21396568417549133,0.20268280804157257,0.2306932657957077,0.2234506756067276,0.24466527998447418,0.24186646938323975,0.23311515152454376,0.25237056612968445,0.17186161875724792,0.26510488986968994,0.278358519077301,0.19756488502025604,0.1857006996870041,0.22201037406921387,0.17965728044509888,0.17157423496246338
2021-03-14,0.17524202167987823,0.23806527256965637,0.17447715997695923,0.2326715588569641,0.2322695106267929,0.17982825636863708,0.2216331958770752,0.27534598112106323,0.22398672997951508,0.24777156114578247,0.21489325165748596,0.20480728149414062,0.17852619290351868,0.20109309256076813,0.30030786991119385,0.22066396474838257,0.23105522990226746,0.20668573677539825,0.1953917145729065,0.23933205008506775,0.20432370901107788,0.23714053630828857,0.24835442006587982,0.2614308297634125,0.23889826238155365,0.2639789581298828,0.2392367720603943,0.21635031700134277,0.20523807406425476,0.23319841921329498,0.2269584834575653,0.24882778525352478,0.24488016963005066,0.23531639575958252,0.2573125660419464,0.1783118098974228,0.26820117235183716,0.2820921242237091,0.20126304030418396,0.19288456439971924,0.2276441752910614,0.18260857462882996,0.1729956865310669
2021-03-15,0.17658831179141998,0.2423102855682373,0.17819169163703918,0.23743703961372375,0.23674233257770538,0.1807599663734436,0.22523948550224304,0.2811630964279175,0.22837336361408234,0.25316673517227173,0.22064785659313202,0.21053862571716309,0.1858980506658554,0.20694608986377716,0.3070146441459656,0.22608311474323273,0.23657475411891937,0.21277156472206116,0.20160861313343048,0.2441573590040207,0.20828063786029816,0.24223627150058746,0.2536117434501648,0.26517507433891296,0.24475890398025513,0.2671206295490265,0.24480950832366943,0.21873560547828674,0.2077932208776474,0.2357008308172226,0.23046369850635529,0.2529880106449127,0.24788984656333923,0.23751749098300934,0.26225045323371887,0.18475303053855896,0.2712930738925934,0.28582122921943665,0.2049582600593567,0.2000596523284912,0.23327217996120453,0.18555845320224762,0.1744185984134674
2021-03-16,0.17793431878089905,0.24655325710773468,0.18190304934978485,0.242188960313797,0.24119225144386292,0.1816936433315277,0.22884294390678406,0.2869768738746643,0.2327554076910019,0.2585587501525879,0.22639814019203186,0.21626606583595276,0.19322577118873596,0.21279476583003998,0.3137167990207672,0.23147279024124146,0.24209070205688477,0.21885301172733307,0.20782089233398438,0.24898001551628113,0.21223491430282593,0.2473289519548416,0.25886598229408264,0.26891207695007324,0.2506156861782074,0.27026131749153137,0.25037869811058044,0.22112120687961578,0.21034830808639526,0.2382013499736786,0.233967125415802,0.2571466863155365,0.25089675188064575,0.2397184669971466,0.26718562841415405,0.19118772447109222,0.27438193559646606,0.2895471155643463,0.2086515575647354,0.20722854137420654,0.23889608681201935,0.18850737810134888,0.1758425533771515
2021-03-17,0.1792801320552826,0.2507949769496918,0.18561241030693054,0.2469320148229599,0.24562732875347137,0.18262848258018494,0.2324446141719818,0.292788565158844,0.23713454604148865,0.26394882798194885,0.23214572668075562,0.22199119627475739,0.20051394402980804,0.21864065527915955,0.3204159438610077,0.2368433177471161,0.24760444462299347,0.22493170201778412,0.21403026580810547,0.25380104780197144,0.21618753671646118,0.25241971015930176,0.2641183137893677,0.2726443409919739,0.2564699947834015,0.27340129017829895,0.2559456527233124,0.22350680828094482,0.21290330588817596,0.24070066213607788,0.23746941983699799,0.26130449771881104,0.2539019286632538,0.2419193834066391,0.27211907505989075,0.19761773943901062,0.2774689197540283,0.2932709753513336,0.21234379708766937,0.2143932580947876,0.2445172518491745,0.19145572185516357,0.17726711928844452
2021-03-18,0.18062585592269897,0.2550361454486847,0.18932068347930908,0.2516699433326721,0.25005388259887695,0.18356391787528992,0.23604534566402435,0.29859912395477295,0.24151204526424408,0.26933786273002625,0.23789183795452118,0.22771525382995605,0.20776870846748352,0.22448493540287018,0.3271133601665497,0.24220281839370728,0.25311702489852905,0.2310088574886322,0.22023801505565643,0.2586212456226349,0.22013935446739197,0.2575094401836395,0.26936960220336914,0.276373952627182,0.2623228430747986,0.2765408456325531,0.26151126623153687,0.2258920967578888,0.21545825898647308,0.24319933354854584,0.24097102880477905,0.26546189188957214,0.2569061815738678,0.244120255112648,0.277051717042923,0.20404420793056488,0.28055498003959656,0.296993613243103,0.21603569388389587,0.22155515849590302,0.2501366138458252,0.1944037675857544,0.1786920428276062
2021-03-19,0.18197156488895416,0.2592773139476776,0.1930285543203354,0.25640538334846497,0.2544766366481781,0.18449948728084564,0.2396457940340042,0.30440932512283325,0.2458888590335846,0.274726539850235,0.24363738298416138,0.23343922197818756,0.21499662101268768,0.23032841086387634,0.33380988240242004,0.24755728244781494,0.25862929224967957,0.23708538711071014,0.22644513845443726,0.263441264629364,0.224091038107872,0.26259875297546387,0.27462050318717957,0.28010234236717224,0.2681749761104584,0.2796801030635834,0.2670762240886688,0.2282768040895462,0.21801315248012543,0.2456977665424347,0.24447223544120789,0.2696191966533661,0.25991004705429077,0.24632114171981812,0.2819841504096985,0.21046769618988037,0.2836407423019409,0.3007155656814575,0.21972787380218506,0.22871510684490204,0.255754679441452,0.19735173881053925,0.18011708557605743
2021-03-20,0.18331727385520935,0.26351895928382874,0.19673646986484528,0.26114019751548767,0.25889891386032104,0.1854349821805954,0.24324645102024078,0.31021958589553833,0.25026562809944153,0.2801153063774109,0.24938300251960754,0.23916377127170563,0.2222040593624115,0.2361716479063034,0.34050601720809937,0.25291094183921814,0.26414185762405396,0.2431618720293045,0.2326522171497345,0.268261581659317,0.2280430793762207,0.267688125371933,0.27987146377563477,0.2838306128978729,0.27402687072753906,0.28281915187835693,0.2726408541202545,0.23066061735153198,0.22056794166564941,0.24819621443748474,0.2479732185602188,0.273776650428772,0.2629139721393585,0.24852202832698822,0.2869167625904083,0.21688826382160187,0.2867267429828644,0.30443719029426575,0.22342079877853394,0.23587344586849213,0.26137179136276245,0.20029981434345245,0.18154209852218628
2021-03-21,0.18466302752494812,0.2677614390850067,0.200444757938385,0.26587551832199097,0.2633228302001953,0.18637028336524963,0.2468477040529251,0.31603023409843445,0.2546428143978119,0.28550440073013306,0.2551290988922119,0.24488937854766846,0.2293967306613922,0.24201491475105286,0.34720203280448914,0.25826647877693176,0.26965510845184326,0.24923866987228394,0.2388596385717392,0.27308255434036255,0.2319958657026291,0.272777795791626,0.28512275218963623,0.2875594198703766,0.2798786461353302,0.28595811128616333,0.27820536494255066,0.23304331302642822,0.22312264144420624,0.2506948709487915,0.2514740228652954,0.27793434262275696,0.26591819524765015,0.2507229447364807,0.29184988141059875,0.22330547869205475,0.2898132801055908,0.3081586956977844,0.22711487114429474,0.24303007125854492,0.2669878602027893,0.2032480537891388,0.18296700716018677
2021-03-22,0.18600882589817047,0.2720050811767578,0.20415358245372772,0.2706119120121002,0.26774969696998596,0.18730546534061432,0.2504498362541199,0.32184135913848877,0.25902059674263,0.2908939719200134,0.2608759105205536,0.2506163418292999,0.23657947778701782,0.24785837531089783,0.35389792919158936,0.26362547278404236,0.27516934275627136,0.2553159296512604,0.24506758153438568,0.2779044806957245,0.23594968020915985,0.2778679430484772,0.2903745472431183,0.29128921031951904,0.2857303321361542,0.28909701108932495,0.2837696969509125,0.2354246973991394,0.22567717730998993,0.25319382548332214,0.2549746334552765,0.28209230303764343,0.2689228653907776,0.2529238760471344,0.29678356647491455,0.22971868515014648,0.29290053248405457,0.31188011169433594,0.23081041872501373,0.2501846253871918,0.2726026773452759,0.20619656145572662,0.18439176678657532
2021-03-23,0.18735471367835999,0.2762501537799835,0.20786306262016296,0.27534955739974976,0.27218008041381836,0.188240647315979,0.2540530860424042,0.3276529908180237,0.2633990943431854,0.2962839901447296,0.26662349700927734,0.2563447952270508,0.24375613033771515,0.2537020146846771,0.3605935871601105,0.26898854970932007,0.28068479895591736,0.2613936960697174,0.25127607583999634,0.28272753953933716,0.2399047315120697,0.28295862674713135,0.2956269085407257,0.2950201630592346,0.2915818393230438,0.2922359108924866,0.2893337905406952,0.2378046065568924,0.2282315194606781,0.2556931674480438,0.2584749460220337,0.28625038266181946,0.27192798256874084,0.2551248371601105,0.3017178773880005,0.2361270636320114,0.29598864912986755,0.3156013786792755,0.23450766503810883,0.2573365867137909,0.2782159447669983,0.20914539694786072,0.18581636250019073
2021-03-24,0.18870066106319427,0.2804969549179077,0.21157322824001312,0.28008833527565,0.2766140401363373,0.18917615711688995,0.25765761733055115,0.333465039730072,0.2677782475948334,0.30167439579963684,0.2723718583583832,0.26207470893859863,0.2509295642375946,0.25954583287239075,0.3672887682914734,0.27435576915740967,0.286201536655426,0.26747187972068787,0.2574850916862488,0.2875518798828125,0.24386116862297058,0.2880498170852661,0.3008798360824585,0.2987523376941681,0.29743292927742004,0.29537487030029297,0.2948973774909973,0.240183025598526,0.23078559339046478,0.25819283723831177,0.2619747817516327,0.2904084324836731,0.2749336361885071,0.25732579827308655,0.3066527545452118,0.24252991378307343,0.2990776002407074,0.319322407245636,0.23820677399635315,0.26448529958724976,0.2838272750377655,0.2120945006608963,0.18724076449871063
2021-03-25,0.19004668295383453,0.2847456634044647,0.215284064412117,0.2848280370235443,0.2810513973236084,0.19011236727237701,0.26126351952552795,0.33927732706069946,0.2721579670906067,0.30706503987312317,0.27812090516090393,0.26780587434768677,0.25810182094573975,0.26538974046707153,0.3739832937717438,0.2797268033027649,0.2917196750640869,0.2735503315925598,0.2636944353580475,0.29237762093544006,0.24781906604766846,0.2931414544582367,0.30613330006599426,0.3024856746196747,0.30328336358070374,0.2985139787197113,0.30046021938323975,0.24256007373332977,0.23333941400051117,0.26069286465644836,0.26547402143478394,0.29456615447998047,0.27793973684310913,0.259526789188385,0.31158795952796936,0.24892686307430267,0.3021673560142517,0.32304316759109497,0.24190771579742432,0.27163025736808777,0.28943637013435364,0.21504391729831696,0.18866503238677979
2021-03-26,0.19139274954795837,0.2889963388442993,0.21899555623531342,0.28956839442253113,0.2854917347431183,0.1910497099161148,0.26487091183662415,0.34508970379829407,0.2765381336212158,0.3124556839466095,0.2838706076145172,0.2735379934310913,0.2652741074562073,0.27123379707336426,0.38067692518234253,0.28510114550590515,0.29723918437957764,0.2796289920806885,0.2699040472507477,0.29720479249954224,0.25177842378616333,0.2982335090637207,0.31138724088668823,0.3062201142311096,0.3091329336166382,0.30165335536003113,0.30602216720581055,0.24493613839149475,0.2358928769826889,0.2631932497024536,0.2689725160598755,0.2987232506275177,0.2809462547302246,0.2617277204990387,0.31652331352233887,0.25531822443008423,0.30525779724121094,0.3267636001110077,0.245610311627388,0.278771311044693,0.29504311084747314,0.2179935723543167,0.19008919596672058
2021-03-27,0.19273889064788818,0.2932490408420563,0.22270768880844116,0.29430919885635376,0.28993460536003113,0.1919887661933899,0.26847967505455017,0.35090193152427673,0.28091853857040405,0.3178461492061615,0.28962069749832153,0.2792704403400421,0.27244696021080017,0.2770780920982361,0.38736963272094727,0.2904782295227051,0.3027600347995758,0.2857077121734619,0.27611374855041504,0.30203333497047424,0.25573909282684326,0.3033258616924286,0.31664159893989563,0.30995553731918335,0.3149815797805786,0.3047932982444763,0.31158310174942017,0.24731190502643585,0.23844602704048157,0.26569393277168274,0.2724702060222626,0.3028792440891266,0.28395310044288635,0.2639286518096924,0.3214584290981293,0.26170533895492554,0.30834874510765076,0.33048388361930847,0.24931414425373077,0.2859088182449341,0.3006477952003479,0.22094343602657318,0.19151325523853302
2021-03-28,0.1940850466489792,0.2975035011768341,0.22642043232917786,0.2990504801273346,0.29437950253486633,0.19293004274368286,0.27208974957466125,0.35671374201774597,0.28529906272888184,0.3232361674308777,0.2953711152076721,0.2850024402141571,0.2796204388141632,0.2829229235649109,0.3940615952014923,0.29585763812065125,0.3082819879055023,0.29178643226623535,0.2823235094547272,0.30686309933662415,0.25970080494880676,0.30841848254203796,0.3218962848186493,0.31369176506996155,0.32082927227020264,0.30793410539627075,0.317143052816391,0.24968844652175903,0.24099887907505035,0.26819491386413574,0.27596715092658997,0.3070337176322937,0.2869602143764496,0.2661294937133789,0.3263929486274719,0.26809099316596985,0.3114399313926697,0.3342042863368988,0.25301840901374817,0.29304394125938416,0.3062511086463928,0.22389338910579681,0.19293728470802307
