Date,441,669,848,1166,1268,1476,1620,1656,1682,1791,1869,2105,2233,2779,2875,2945,3165,3209,3210,3236,3317,3510,3535,3548,3714,3742,3880,4359,4451,4613,4670,4804,4859,5090,5177,5379,5396,5418,5433,5739,5898,5933,6003
2021-02-22,42278.0,43422.15,42344.4,40456.16,43438.49,43298.48,32989.63,40416.600000000006,43233.27,40465.64,38219.0,38327.75,40480.48,38336.19,43425.880000000005,42368.9,38332.78,43367.47,42964.520000000004,72719.5,38366.93,38349.19,38688.0,43365.69,72715.2,40469.71,36139.270000000004,31384.059999999998,42268.700000000004,32910.93,42268.5,43290.729999999996,43240.19,43304.59,43412.53,42958.13999999999,40425.5,40473.979999999996,38325.9,42331.1,43437.36000000001,43411.31,42290.9
2021-02-23,44194.200000000004,45488.49,44264.0,45470.740000000005,45506.05,45355.42999999999,37166.67999999999,42338.46,45285.350000000006,42391.01,40005.62,40107.67,42406.939999999995,40114.29,45492.35,44287.6,40112.03,45392.7,44961.85,82074.26999999999,40147.69,40129.130000000005,40493.19,45427.850000000006,82067.95,42395.600000000006,37847.41,32971.32,44184.600000000006,37075.259999999995,44183.9,45347.02,45292.78999999999,45362.01999999999,45478.17,44954.86,45435.31,42399.98,40105.46,44248.2,45504.87,45476.82,44206.1
2021-02-24,46368.3,50120.77999999999,46441.100000000006,47835.35,47873.47,49970.020000000004,39208.37,47786.020000000004,49890.76,44595.86,42047.2,42134.0,47865.67000000001,42137.7,47858.79,46462.8,42137.3,47699.19,47236.59,83549.1,42174.5,42155.0,42548.7,47788.88,83541.83,47852.4,39797.020000000004,37340.270000000004,51925.08,39108.71,46357.0,49960.67999999999,49899.159999999996,47717.909999999996,47843.42,47228.85,47797.0,44605.59,42131.5,46422.0,50139.43000000001,50107.729999999996,46378.1
2021-02-25,54397.719999999994,52649.659999999996,48640.8,50248.29,50289.369999999995,52486.93,41301.689999999995,50195.13,52401.369999999995,46845.67,49426.16,44187.6,50263.69,44186.600000000006,50273.52,48659.3,44188.899999999994,53685.44,53154.649999999994,85014.29999999999,44227.6,44207.2,44631.8,50198.189999999995,85005.6,50266.60999999999,41776.6,39356.98,54386.44,41193.219999999994,48553.200000000004,52476.73,52410.479999999996,50121.45,50256.93000000001,49534.36,50206.88,46834.310000000005,44184.600000000006,48617.5,52669.68999999999,52635.32,48572.399999999994
2021-02-26,55540.67,53851.079999999994,49446.6,51394.600000000006,51437.29,53682.88,42314.82000000001,51339.67,53594.27,51407.950000000004,50526.93,45150.8,51399.56,45146.700000000004,53856.07,49455.8,45150.8,54861.85,54316.009999999995,85647.2,45189.7,45169.3,45608.2,51342.87,85637.8,51413.68,42711.2,40337.07,55529.5,42202.09,49396.700000000004,53672.33000000001,53603.73,51263.53,51403.56,50616.21,51351.9,47888.49,45147.5,55596.149999999994,53862.91,53836.42,49406.6
2021-02-27,57138.63,55520.15,50250.399999999994,52987.13,53031.98,55343.68,43705.86000000001,52929.579999999994,55250.81,52989.98,52050.47,52070.6,52975.04000000001,46479.5,55525.34,50257.5,46486.4,56497.600000000006,55929.950000000004,86580.1,52112.65,46505.1,46965.2,55439.67,86569.59999999999,53007.09000000001,44004.49999999999,41679.31,57127.700000000004,43587.11,57122.51,55332.7,55260.770000000004,55352.560000000005,52996.579999999994,52119.369999999995,52942.350000000006,49349.61,46484.7,57190.45,55518.71000000001,55504.77,50208.2
2021-02-28,57138.63,55520.15,50250.399999999994,52987.13,55543.450000000004,55343.68,43705.86000000001,52929.579999999994,55250.81,52989.98,52050.47,52070.6,52975.04000000001,46479.5,55525.34,50257.5,46486.4,56497.600000000006,55929.950000000004,86580.1,52112.65,46505.1,46965.2,55439.67,86569.59999999999,53007.09000000001,44004.49999999999,41679.31,57127.700000000004,43587.11,57122.51,55332.7,55260.770000000004,55352.560000000005,52996.579999999994,52119.369999999995,52942.350000000006,49349.61,46484.7,57190.45,55518.71000000001,55504.77,50208.2
2021-03-01,58482.15000000001,57290.25000000001,58535.409999999996,54676.07,57314.69000000001,57104.74,45179.100000000006,54615.590000000004,57007.189999999995,54666.75,53664.920000000006,53651.5,54642.96,47883.8,57295.75999999999,51103.0,47894.3,58224.69,57634.17,87571.9,53690.01,47913.0,48396.6,57205.59,87560.09999999999,54697.030000000006,45368.3,43100.52,58475.48,45053.74,58471.12,57093.2,57017.689999999995,57114.14,57275.84,53705.34,54629.06,50894.22,47894.6,58511.6,57273.07,57274.09999999999,51053.7
2021-03-02,59670.76,59289.18,59723.479999999996,56583.32000000001,59315.04,59093.36,46843.56,56519.42,58990.27,56556.61000000001,55483.56,55423.63,56520.58999999999,49330.8,59294.95,52049.2,55411.85,60161.270000000004,59545.85,88684.1,55456.61000000001,55432.57,49637.399999999994,59199.95,88670.5,56605.56,46897.2,44706.42,59664.58,46710.490000000005,59658.67,59081.01,59001.25,59103.12,59273.979999999996,55483.69,56533.58,52630.079999999994,55414.92999999999,59695.62,59249.65,59272.13,59663.78999999999
2021-03-03,60973.14000000001,61493.12999999999,61024.44,58702.53,61537.82,61302.7,48702.33,58619.9,61193.51000000001,58651.21000000001,57495.079999999994,57371.57000000001,58597.91,50302.8,61516.58000000001,53084.7,57352.03,62290.31,61648.93,89881.09999999999,57396.520000000004,57372.159999999996,50629.799999999996,61415.73,89865.5,58726.07000000001,48580.6,46501.770000000004,60967.60999999999,48560.49999999999,60959.84,61289.729999999996,61205.200000000004,61313.21,61476.67000000001,57438.799999999996,58649.979999999996,54546.83,57359.44,60991.799999999996,61439.23,61492.25,60960.62000000001
2021-03-04,61588.14,62567.45000000001,61638.380000000005,62559.31,62623.60999999999,62382.49999999999,51985.77,59644.01999999999,62270.380000000005,59671.27999999999,58256.08,58155.19,59607.630000000005,50768.1,62601.799999999996,61631.03,58140.07000000001,63309.97,62657.78,90389.3,58167.67,58152.42,58543.19,62498.39,90372.59999999999,59753.74,55325.66,47408.009999999995,61582.899999999994,51832.909999999996,61574.08,62369.23,62282.350000000006,62393.18999999999,62550.55,62632.1,59683.850000000006,55476.399999999994,58146.37999999999,61603.12999999999,62504.87,62569.259999999995,61572.38
2021-03-05,61588.14,62567.45000000001,61638.380000000005,62559.31,62623.60999999999,62382.49999999999,51985.77,59644.01999999999,62270.380000000005,59671.27999999999,58256.08,58155.19,59607.630000000005,50768.1,62601.799999999996,61631.03,58140.07000000001,63309.97,62657.78,90389.3,58167.67,58152.42,58543.19,62498.39,90372.59999999999,59753.74,55325.66,47408.009999999995,61582.899999999994,51832.909999999996,61574.08,62369.23,62282.350000000006,62393.18999999999,62550.55,62632.1,59683.850000000006,59521.1,58146.37999999999,61603.12999999999,62504.87,62569.259999999995,61572.38
