Date,441,669,848,1166,1268,1476,1620,1656,1682,1791,1869,2105,2233,2779,2875,2945,3165,3209,3210,3236,3317,3510,3535,3548,3714,3742,3880,4359,4451,4613,4670,4804,4859,5090,5177,5379,5396,5418,5433,5739,5898,5933,6003
2021-02-22,64424.399999999994,62504.5,64424.399999999994,63204.0,62511.899999999994,62448.8,59465.899999999994,63184.3,62419.5,63208.8,64424.399999999994,64424.399999999994,63216.2,64424.399999999994,62506.2,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,62479.1,64424.399999999994,63210.899999999994,64255.6,58397.0,64424.399999999994,59426.5,64424.399999999994,62445.3,62422.6,62451.6,62500.2,64424.399999999994,63188.7,63213.0,64424.399999999994,64424.399999999994,62511.399999999994,62499.6,64424.399999999994
2021-02-23,64424.399999999994,63435.1,64424.399999999994,63427.1,63443.0,63375.1,59687.399999999994,64146.399999999994,63343.6,64172.8,64424.399999999994,64424.399999999994,64180.8,64424.399999999994,63436.8,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,63407.7,64424.399999999994,64175.0,64424.399999999994,59456.8,64424.399999999994,59646.2,64424.399999999994,63371.399999999994,63347.0,63378.2,63430.399999999994,64424.399999999994,63411.1,64177.3,64424.399999999994,64424.399999999994,63442.5,63429.8,64424.399999999994
2021-02-24,64424.399999999994,63957.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,63894.2,60606.899999999994,64424.399999999994,63860.899999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,59765.6,64424.399999999994,60562.0,64424.399999999994,63890.2,63864.5,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,63965.2,63951.899999999994,64424.399999999994
2021-02-25,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,61549.6,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,60673.8,64424.399999999994,61500.7,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-02-26,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,62005.8,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,61115.2,64424.399999999994,61955.1,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-02-27,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,62632.3,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,61719.6,64424.399999999994,62578.8,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-02-28,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,62632.3,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,61719.6,64424.399999999994,62578.8,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-03-01,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,63295.7,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,62359.7,64424.399999999994,63239.3,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-03-02,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64045.3,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,63082.8,64424.399999999994,63985.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-03-03,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,63891.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-03-04,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64299.5,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
2021-03-05,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64299.5,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994,64424.399999999994
